case_id,trace
13208,1 7 3
13209,1 6 23 18 3
13210,1 9 3
13211,1 76 57 3
13212,1 85 58 3
13213,1 2 3
13214,1 2 41 3
13215,1 6 3
13216,1 7 56 3
13217,1 9 54 3
13218,1 75 3
13219,1 2 69 3
13220,1 6 29 3
13221,1 76 3
13222,1 7 3
13223,1 2 3
13224,1 6 3
13225,1 7 27 47 3
13226,1 2 3
13227,1 9 3
13228,1 6 36 3
13229,1 75 14 64 3
13230,11 12 13 14 78 3
13231,11 12 16 17 10 3
13232,11 12 19 27 30 20 28 3
13233,11 12 22 20 28 3
13234,11 12 12 12 12 12 12 72
13235,1 2 23 33 3
13236,11 12 12 12 12 12 12 72
13237,11 12 12 12 12 12 12 72
13238,1 6 3
13239,1 7 38 3
13240,11 12 13 66 3
13241,11 12 16 24 3
13242,11 12 19 27 34 3
13243,1 9 63 3
13244,11 12 12 12 12 12 12 72
13245,11 12 12 19 42 3
13246,11 12 12 12 12 12 12 72
13247,11 12 12 12 12 12 12 72
13248,11 12 12 12 12 12 12 72
13249,11 12 12 12 12 12 12 72
13250,11 12 12 12 12 12 12 72
13251,1 2 23 79 3
13252,11 12 12 12 12 12 12 72
13253,11 12 12 12 12 12 12 72
13254,11 12 12 12 12 12 12 72
13255,11 12 12 12 12 12 12 72
13256,11 12 12 12 12 12 12 72
13257,1 6 3
13258,1 7 52 3
13259,11 12 12 12 12 12 12 72
13260,11 12 12 12 12 12 12 72
13261,1 9 74 3
13262,11 12 12 12 12 12 12 72
13263,11 12 12 12 12 12 12 72
13264,1 2 68 3
13265,11 12 12 12 12 12 12 72
13266,1 75 27 82 3
13267,1 76 3
13268,11 12 16 27 59 3
13269,11 12 19 40 3
13270,11 12 12 12 12 12 12 72
13271,11 12 12 12 12 12 12 72
13272,1 6 78 3
13273,11 12 12 12 12 12 12 72
13274,11 12 12 12 12 12 12 72
13275,1 7 81 3
13276,1 2 3
13277,1 6 49 3
13278,1 7 3
13279,1 2 59 3
13280,1 6 3
13281,1 2 23 31 3
13282,1 2 73 3
13283,11 12 13 78 3
13284,11 12 16 17 81 14 80 3
13285,11 12 19 24 3
13286,11 12 22 14 82 3
13287,11 12 12 12 12 12 12 13 5 3
13288,11 12 12 12 12 12 12 16 10 3
13289,11 12 12 12 12 12 12 72
13290,11 12 12 12 12 12 12 72
13291,1 2 65 3
13292,11 12 12 12 12 12 12 72
13293,11 12 12 12 12 12 12 72
13294,1 6 20 73 3
13295,11 12 12 12 12 12 12 72
13296,11 12 12 12 12 12 12 72
13297,11 12 12 12 12 12 12 72
13298,11 12 12 12 12 12 12 72
13299,11 12 12 12 12 12 12 72
13300,11 12 12 12 12 12 12 72
13301,11 12 22 23 49 3
13302,11 12 12 12 12 12 12 72
13303,11 12 12 12 12 12 12 72
13304,11 12 12 12 12 12 12 72
13305,11 12 12 12 12 12 12 72
13306,11 12 12 12 12 12 12 72
13307,11 12 12 12 12 12 12 72
13308,11 12 12 12 12 12 12 72
13309,11 12 12 12 12 12 12 72
13310,1 2 5 3
13311,11 12 12 12 12 12 12 72
13312,11 12 12 12 12 12 12 72
13313,11 12 12 12 12 12 12 72
13314,11 12 12 12 12 12 12 72
13315,1 6 3
13316,11 12 12 12 12 12 12 72
13317,11 12 12 12 12 12 12 72
13318,11 12 12 12 12 12 12 72
13319,1 7 3
13320,1 9 56 3
13321,11 12 12 12 12 12 12 72
13322,11 12 12 12 12 12 12 72
13323,11 12 12 12 12 12 12 72
13324,11 12 12 12 12 12 12 72
13325,1 2 3
13326,1 6 3
13327,1 7 3
13328,1 2 23 37 3
13329,1 6 3
13330,1 2 14 8 3
13331,1 7 3
13332,1 9 27 4 3
13333,1 75 37 3
13334,1 76 3
13335,1 2 17 5 3
13336,1 6 3
13337,1 7 57 3
13338,1 2 25 3
13339,1 9 58 3
13340,1 75 3
13341,1 76 38 3
13342,1 84 27 55 3
13343,1 7 20 26 3
13344,1 2 55 3
13345,1 6 3
13346,1 9 3
13347,1 76 3
13348,1 85 3
13349,1 7 3
13350,11 12 12 12 12 13 30 3
13351,1 2 10 3
13352,1 6 20 57 3
13353,11 12 12 12 12 12 12 72
13354,11 12 12 12 12 12 12 72
13355,1 7 3
13356,11 12 12 12 12 12 12 72
13357,11 12 12 12 12 12 12 72
13358,11 12 12 12 12 12 12 72
13359,11 12 12 12 12 12 12 72
13360,11 12 12 12 12 12 12 72
13361,11 12 12 12 12 12 12 72
13362,11 12 12 12 12 12 12 72
13363,11 12 12 12 12 12 12 72
13364,11 12 12 12 12 12 12 72
13365,11 12 12 12 12 12 12 72
13366,1 2 53 3
13367,11 12 12 12 12 12 12 72
13368,11 12 12 12 12 12 12 72
13369,11 12 12 12 12 12 12 72
13370,11 12 12 12 12 12 12 72
13371,11 12 12 12 12 12 12 72
13372,11 12 12 12 12 12 12 72
13373,11 12 12 12 12 12 12 72
13374,11 12 12 12 12 12 12 72
13375,11 12 12 12 12 12 12 72
13376,11 12 12 12 12 12 12 72
13377,11 12 12 12 12 12 12 72
13378,11 12 12 12 12 12 12 72
13379,11 12 12 12 12 12 12 72
13380,11 12 12 12 12 12 12 72
13381,11 12 12 12 12 12 12 72
13382,11 12 12 12 12 12 12 72
13383,11 12 12 12 12 12 12 72
13384,1 2 58 3
13385,11 12 12 12 12 12 12 72
13386,11 12 12 12 12 12 12 72
13387,11 12 12 12 12 12 12 72
13388,11 12 12 12 12 12 12 72
13389,1 2 3
13390,1 2 41 3
13391,1 2 3
13392,1 6 3
13393,1 7 3
13394,1 9 3
13395,1 2 54 3
13396,1 6 3
13397,1 7 56 3
13398,1 2 23 63 3
13399,11 12 12 12 16 24 3
13400,11 12 12 12 19 49 3
13401,11 12 12 12 22 59 3
13402,11 12 12 12 12 12 12 72
13403,11 12 12 12 12 12 12 72
13404,11 12 12 12 12 12 12 72
13405,11 12 12 12 12 12 12 72
13406,1 6 69 3
13407,1 7 3
13408,11 12 12 12 12 12 12 72
13409,1 9 29 3
13410,11 12 12 12 12 12 12 72
13411,11 12 12 12 12 12 12 72
13412,11 12 12 12 12 12 12 72
13413,11 12 12 12 12 12 12 72
13414,11 12 12 12 12 12 12 72
13415,1 2 36 3
13416,11 12 12 12 12 12 12 72
13417,11 12 12 12 12 12 12 72
13418,11 12 12 12 12 12 12 72
13419,11 12 12 12 12 12 12 72
13420,1 75 3
13421,1 6 18 3
13422,11 12 12 12 12 12 12 72
13423,1 7 38 3
13424,11 12 12 12 12 12 12 72
13425,11 12 12 12 12 12 12 72
13426,1 9 47 3
13427,11 12 12 12 12 12 12 72
13428,11 12 12 12 12 12 12 72
13429,11 12 12 12 12 12 12 72
13430,11 12 12 12 12 12 12 72
13431,11 12 12 12 12 12 12 72
13432,1 2 27 64 3
13433,11 12 12 12 12 12 12 72
13434,11 12 12 12 12 12 12 72
13435,11 12 12 12 12 12 12 72
13436,1 2 23 29 3
13437,11 12 12 12 12 12 12 72
13438,11 12 12 12 12 12 12 72
13439,11 12 12 12 12 12 12 72
13440,11 12 12 12 12 12 12 72
13441,1 6 3
13442,1 7 3
13443,1 9 33 3
13444,1 2 3
13445,1 6 27 47 3
13446,1 7 52 3
13447,1 9 3
13448,1 2 74 3
13449,1 6 68 3
13450,1 7 3
13451,1 2 3
13452,1 6 14 18 3
13453,1 2 59 3
13454,1 6 17 54 3
13455,1 7 29 3
13456,1 2 20 41 3
13457,1 6 3
13458,1 2 3
13459,1 2 33 3
13460,1 2 56 3
13461,1 6 65 3
13462,1 6 3
13463,1 7 3
13464,1 9 3
13465,1 2 3
13466,1 6 3
13467,1 75 79 3
13468,1 7 69 3
13469,1 76 60 3
13470,1 2 3
13471,1 9 83 3
13472,1 6 77 3
13473,1 7 20 63 3
13474,1 9 25 3
13475,1 84 3
13476,1 76 47 3
13477,1 85 80 3
13478,1 7 3
13479,1 2 3
13480,1 6 3
13481,1 7 73 3
13482,1 9 3
13483,1 75 17 64 3
13484,1 2 31 3
13485,1 76 23 74 3
13486,1 6 3
13487,1 2 58 3
13488,1 6 41 3
13489,1 7 3
13490,1 2 3
13491,1 6 66 3
13492,1 7 5 3
13493,1 2 3
13494,1 9 14 33 3
13495,1 75 4 3
13496,1 76 10 3
13497,1 2 26 3
13498,1 6 8 3
13499,1 7 3
13500,1 9 3
13501,1 9 3
13502,1 75 3
13503,1 76 37 3
13504,1 84 3
13505,1 2 3
13506,1 6 53 3
13507,1 7 55 3
13508,1 9 3
13509,1 2 3
13510,1 6 3
13511,1 2 57 3
13512,11 12 13 17 78 3
13513,11 12 16 20 39 3
13514,11 12 19 60 3
13515,11 12 22 77 3
13516,1 2 56 3
13517,11 12 12 22 14 21 3
13518,11 12 13 14 35 3
13519,1 6 58 3
13520,11 12 12 13 34 3
13521,11 12 16 30 3
13522,1 7 69 3
13523,11 12 12 19 83 3
13524,1 9 36 3
13525,1 75 3
13526,11 12 12 22 60 3
13527,1 76 27 52 3
13528,11 12 19 27 56 3
13529,11 12 22 23 28 3
13530,11 12 13 24 3
13531,1 84 38 3
13532,11 12 12 12 12 19 17 24 3
13533,11 12 16 65 3
13534,11 12 13 66 3
13535,11 12 19 34 3
13536,11 12 22 14 82 3
13537,11 12 12 12 12 12 12 72
13538,11 12 12 12 12 12 12 72
13539,11 12 12 12 12 12 12 72
13540,11 12 12 12 12 12 12 72
13541,11 12 12 12 12 13 23 30 3
13542,11 12 19 27 59 3
13543,1 2 3
13544,11 12 13 17 40 3
13545,11 12 22 15 3
13546,11 12 12 12 12 12 12 72
13547,11 12 12 12 12 12 12 72
13548,1 6 68 3
13549,11 12 12 12 12 12 12 72
13550,11 12 12 12 12 12 12 72
13551,11 12 12 12 12 12 12 72
13552,1 2 78 3
13553,11 12 12 12 12 12 12 72
13554,11 12 12 12 12 12 12 72
13555,11 12 12 12 12 12 12 72
13556,1 7 3
13557,1 6 3
13558,1 9 3
13559,1 75 3
13560,1 7 79 3
13561,1 2 3
13562,1 6 81 82 3
13563,1 2 82 3
13564,1 7 3
13565,1 2 23 25 3
13566,1 6 27 31 3
13567,1 2 3
13568,1 6 3
13569,1 7 83 3
13570,11 12 13 24 3
13571,11 12 16 30 3
13572,11 12 19 49 3
13573,11 12 12 12 13 23 79 3
13574,1 2 73 3
13575,11 12 12 12 22 24 3
13576,1 6 3
13577,11 12 16 59 3
13578,11 12 12 12 16 28 3
13579,11 12 12 12 13 27 26 3
13580,11 12 12 12 16 34 3
13581,11 12 12 12 12 12 12 19 49 3
13582,11 12 12 12 12 12 12 72
13583,11 12 12 12 13 15 3
13584,11 12 12 12 16 68 3
13585,11 12 12 12 22 21 3
13586,11 12 12 12 12 12 12 72
13587,11 12 12 12 12 12 12 72
13588,11 12 12 12 16 8 3
13589,11 12 12 12 19 14 42 3
13590,11 12 12 12 22 29 3
13591,1 2 3
13592,11 12 12 12 12 12 12 72
13593,11 12 12 12 12 12 12 72
13594,11 12 12 12 12 12 12 72
13595,11 12 12 12 12 12 12 72
13596,1 6 68 3
13597,11 12 12 12 12 12 12 72
13598,1 7 3
13599,11 12 12 12 12 12 12 72
13600,11 12 12 12 12 12 12 72
13601,1 9 3
13602,1 75 8 3
13603,11 12 12 12 12 12 12 72
13604,11 12 12 12 12 12 12 72
13605,1 2 57 3
13606,1 76 23 53 3
13607,1 84 3
13608,1 85 63 3
13609,1 7 27 58 3
13610,1 9 3
13611,1 6 3
13612,1 75 83 3
13613,1 2 36 3
13614,1 6 3
13615,1 7 3
13616,1 2 4 3
13617,1 6 5 3
13618,1 7 10 3
13619,1 2 3
13620,1 6 8 3
13621,1 7 3
13622,1 2 26 3
13623,1 6 3
13624,1 7 37 3
13625,1 2 3
13626,11 12 12 22 17 40 3
13627,11 12 12 12 12 12 22 14 24 3
13628,1 6 55 3
13629,1 9 57 3
13630,11 12 12 13 20 56 3
13631,1 75 3
13632,11 12 12 19 31 3
13633,1 76 3
13634,11 12 12 12 12 12 19 74 3
13635,11 12 12 12 12 12 12 13 65 3
13636,1 84 3
13637,11 12 12 12 12 12 12 16 32 3
13638,11 12 12 19 35 3
13639,11 12 12 12 12 12 16 35 3
13640,11 12 12 12 12 12 19 14 77 3
13641,11 12 12 12 12 12 12 72
13642,11 12 12 12 12 12 13 81 3
13643,11 12 12 12 12 12 16 79 3
13644,11 12 12 12 12 12 22 27 34 3
13645,11 12 12 12 12 12 12 19 52 3
13646,11 12 12 22 14 43 3
13647,11 12 12 12 12 12 12 16 74 3
13648,11 12 12 12 12 12 13 27 30 3
13649,11 12 12 12 12 12 12 72
13650,11 12 12 12 12 12 12 72
13651,11 12 12 12 12 12 12 72
13652,11 12 12 12 12 12 12 72
13653,11 12 12 12 12 12 12 72
13654,11 12 12 12 12 12 12 72
13655,11 12 12 12 12 12 12 72
13656,11 12 12 12 12 12 12 72
13657,1 2 3
13658,11 12 12 12 12 12 12 72
13659,11 12 12 12 12 12 12 72
13660,11 12 12 12 12 12 12 72
13661,11 12 12 12 12 12 12 72
13662,1 2 3
13663,11 12 12 12 12 12 12 72
13664,11 12 12 12 12 12 12 72
13665,11 12 12 12 12 12 12 72
13666,1 6 41 3
13667,1 2 23 38 3
13668,1 7 54 3
13669,1 6 3
13670,1 9 3
13671,1 2 56 3
13672,1 6 3
13673,1 2 29 3
13674,1 2 69 3
13675,1 6 27 63 3
13676,1 7 36 3
13677,1 2 18 3
13678,1 6 47 3
13679,1 7 14 64 3
13680,1 2 3
13681,1 7 27 33 3
13682,11 12 13 14 39 3
13683,11 12 16 80 3
13684,11 12 19 30 3
13685,11 12 12 12 12 12 13 42 3
13686,11 12 16 25 3
13687,11 12 12 12 12 12 22 46 3
13688,1 2 17 74 3
13689,11 12 12 12 12 12 12 72
13690,11 12 12 12 12 13 28 3
13691,11 12 12 12 12 22 68 3
13692,11 12 12 12 12 12 19 27 51 3
13693,11 12 12 12 12 12 12 72
13694,11 12 12 12 12 12 12 72
13695,11 12 12 12 12 12 12 72
13696,11 12 12 12 12 12 22 33 3
13697,11 12 12 12 12 12 12 72
13698,11 12 12 12 12 12 12 72
13699,11 12 12 12 12 12 12 72
13700,11 12 12 12 12 12 12 72
13701,11 12 12 12 12 12 12 72
13702,11 12 12 12 12 12 12 72
13703,11 12 12 12 12 16 60 3
13704,1 2 52 3
13705,1 6 3
13706,11 12 12 12 12 12 12 72
13707,11 12 12 12 12 12 12 72
13708,11 12 12 12 12 12 12 72
13709,11 12 12 12 12 12 12 72
13710,11 12 12 12 12 12 12 72
13711,11 12 12 12 12 12 12 72
13712,1 2 68 3
13713,11 12 12 12 12 12 12 72
13714,11 12 12 12 12 12 12 72
13715,11 12 12 12 12 12 12 72
13716,11 12 12 12 12 12 12 72
13717,11 12 12 12 12 12 12 72
13718,1 6 3
13719,1 7 3
13720,1 2 78 3
13721,1 6 79 3
13722,1 7 3
13723,1 2 3
13724,1 6 3
13725,1 7 3
13726,1 9 3
13727,1 75 3
13728,1 2 3
13729,1 6 3
13730,1 7 3
13731,1 9 23 65 3
13732,1 2 3
13733,1 6 81 3
13734,1 2 77 3
13735,1 7 27 47 3
13736,1 6 3
13737,1 2 3
13738,11 12 12 12 13 64 3
13739,1 7 3
13740,11 12 12 12 16 30 3
13741,11 12 12 12 19 27 78 3
13742,1 9 3
13743,1 75 66 3
13744,11 12 12 12 12 16 31 3
13745,11 12 12 12 12 12 12 72
13746,11 12 12 12 12 12 12 72
13747,1 6 73 3
13748,11 12 12 12 13 17 59 3
13749,11 12 12 12 16 53 3
13750,11 12 12 12 12 12 12 13 17 43 3
13751,1 2 3
13752,11 12 12 12 12 12 12 16 40 3
13753,1 7 78 3
13754,11 12 12 12 12 12 12 19 73 3
13755,1 6 3
13756,1 76 52 3
13757,11 12 12 12 12 12 12 13 65 3
13758,1 84 3
13759,11 12 12 12 12 12 12 72
13760,11 12 12 12 12 12 12 72
13761,1 2 3
13762,11 12 12 12 12 12 12 19 45 3
13763,11 12 12 12 12 12 12 22 27 32 3
13764,11 12 12 12 12 12 12 72
13765,11 12 12 12 12 12 12 72
13766,11 12 12 12 12 12 12 72
13767,11 12 12 12 12 12 12 13 33 3
13768,11 12 12 12 19 39 3
13769,11 12 12 12 22 83 3
13770,1 7 3
13771,11 12 12 12 12 12 12 72
13772,11 12 12 12 12 12 12 72
13773,1 2 54 3
13774,11 12 12 12 12 12 12 72
13775,11 12 12 12 12 12 12 72
13776,11 12 12 12 12 12 12 72
13777,11 12 12 12 12 12 12 72
13778,11 12 12 12 12 12 12 72
13779,1 2 3
13780,11 12 12 12 12 12 12 72
13781,1 6 3
13782,1 7 36 3
13783,1 9 49 3
13784,1 75 3
13785,1 2 3
13786,1 2 3
13787,1 6 3
13788,1 2 3
13789,1 6 37 3
13790,1 2 3
13791,1 6 18 3
13792,1 2 80 3
13793,1 7 3
13794,1 6 3
13795,1 9 3
13796,1 2 23 47 3
13797,1 7 25 3
13798,1 2 55 3
13799,1 2 3
13800,1 6 27 18 3
13801,1 2 3
13802,1 6 3
13803,1 2 3
13804,1 7 3
13805,1 9 14 38 3
13806,1 2 3
13807,1 6 3
13808,1 7 3
13809,1 9 4 3
13810,1 2 5 3
13811,1 2 3
13812,1 6 10 3
13813,1 7 3
13814,1 2 3
13815,1 6 8 3
13816,1 7 3
13817,1 9 17 63 3
13818,1 2 3
13819,1 7 26 3
13820,1 75 3
13821,1 76 3
13822,1 2 37 3
13823,1 6 20 36 3
13824,1 7 53 3
13825,1 2 3
13826,1 6 57 3
13827,1 7 20 82 3
13828,1 9 58 3
13829,1 75 3
13830,1 76 55 3
13831,1 84 3
13832,1 2 3
13833,1 6 41 3
13834,1 7 3
13835,1 9 3
13836,1 75 56 3
13837,1 76 54 3
13838,1 2 3
13839,1 6 29 3
13840,1 7 3
13841,1 2 69 3
13842,1 6 3
13843,1 7 3
13844,11 12 13 17 21 3
13845,11 12 16 14 40 3
13846,11 12 19 15 3
13847,11 12 22 80 3
13848,1 2 33 3
13849,1 6 3
13850,11 12 12 12 13 28 3
13851,11 12 13 25 3
13852,11 12 16 43 3
13853,11 12 19 14 48 3
13854,11 12 22 17 68 3
13855,1 9 52 3
13856,11 12 12 12 12 12 12 72
13857,11 12 12 12 12 12 12 72
13858,11 12 12 12 12 12 12 72
13859,11 12 12 12 12 12 12 72
13860,11 12 19 45 3
13861,11 12 12 12 12 12 12 72
13862,11 12 12 12 12 12 12 72
13863,11 12 12 12 12 12 12 72
13864,11 12 12 12 22 21 3
13865,11 12 12 12 12 12 12 72
13866,1 2 3
13867,11 12 13 64 3
13868,11 12 16 14 50 3
13869,1 6 3
13870,1 7 3
13871,11 12 12 12 12 12 12 72
13872,11 12 12 12 12 12 12 72
13873,11 12 12 12 12 12 12 72
13874,1 9 3
13875,11 12 12 12 16 17 30 3
13876,11 12 13 78 3
13877,11 12 12 12 19 54 3
13878,11 12 12 12 12 12 12 72
13879,11 12 12 12 12 12 12 72
13880,11 12 12 12 12 12 12 72
13881,1 6 23 37 3
13882,11 12 12 12 12 12 12 72
13883,1 2 3
13884,1 7 73 3
13885,1 9 54 3
13886,1 6 3
13887,1 2 5 3
13888,1 6 3
13889,1 7 56 3
13890,1 9 3
13891,1 75 27 57 3
13892,1 2 69 3
13893,1 6 8 3
13894,1 7 3
13895,1 2 26 3
13896,1 2 3
13897,11 12 12 22 23 24 3
13898,1 6 20 66 3
13899,11 12 12 13 81 3
13900,1 7 3
13901,11 12 12 16 27 31 3
13902,1 9 3
13903,11 12 12 12 12 12 12 72
13904,1 75 3
13905,11 12 12 19 20 35 3
13906,11 12 12 16 59 3
13907,11 12 12 12 12 12 12 72
13908,11 12 12 12 12 12 12 72
13909,11 12 12 22 26 3
13910,11 12 12 12 12 12 12 72
13911,11 12 12 12 12 12 12 72
13912,11 12 12 13 39 3
13913,11 12 12 16 77 3
13914,1 2 3
13915,11 12 12 12 12 12 12 72
13916,11 12 12 12 12 12 12 72
13917,11 12 12 19 15 3
13918,11 12 12 12 12 12 12 13 14 77 3
13919,11 12 12 12 12 12 12 16 14 39 3
13920,11 12 12 12 12 12 12 72
13921,11 12 12 12 12 12 12 72
13922,11 12 12 16 42 3
13923,11 12 12 12 12 12 12 72
13924,11 12 12 12 12 12 12 72
13925,11 12 12 12 12 12 12 72
13926,1 2 3
13927,11 12 12 12 12 12 12 72
13928,11 12 12 22 20 28 3
13929,1 6 3
13930,11 12 12 12 12 12 12 72
13931,1 7 4 3
13932,11 12 12 12 12 12 12 72
13933,11 12 12 12 12 12 12 72
13934,1 9 5 3
13935,11 12 12 12 12 12 12 72
13936,1 2 10 3
13937,1 6 3
13938,1 2 3
13939,1 6 8 3
13940,1 7 3
13941,1 9 3
13942,1 2 3
13943,1 6 3
13944,1 7 26 3
13945,1 2 3
13946,1 6 3
13947,1 2 37 3
13948,1 2 53 3
13949,1 6 3
13950,1 7 3
13951,1 9 23 57 3
13952,1 6 55 3
13953,1 75 27 58 3
13954,11 12 13 14 34 3
13955,11 12 16 27 30 3
13956,11 12 19 17 25 3
13957,11 12 12 13 38 3
13958,11 12 12 19 27 46 3
13959,11 12 12 22 63 3
13960,11 12 12 12 12 12 12 13 46 3
13961,1 2 3
13962,11 12 22 82 3
13963,11 12 12 13 64 3
13964,11 12 12 16 27 39 3
13965,11 12 12 12 12 12 12 22 27 50 3
13966,11 12 12 12 12 12 12 22 61 3
13967,1 6 3
13968,11 12 12 12 12 12 12 72
13969,11 12 12 12 12 12 12 72
13970,11 12 12 12 12 12 12 72
13971,11 12 12 12 12 12 12 72
13972,11 12 19 60 3
13973,11 12 12 12 12 12 12 72
13974,11 12 12 12 12 12 12 72
13975,11 12 12 12 12 12 12 72
13976,1 7 41 3
13977,11 12 12 12 12 12 12 72
13978,11 12 22 14 66 3
13979,11 12 12 12 12 12 19 49 3
13980,11 12 12 12 12 12 22 35 30 3
13981,11 12 12 12 12 12 12 72
13982,11 12 12 12 12 12 12 72
13983,11 12 12 12 12 12 12 72
13984,11 12 12 12 12 12 12 72
13985,1 2 3
13986,11 12 12 12 12 12 12 72
13987,11 12 12 12 12 12 12 72
13988,1 6 3
13989,11 12 12 12 12 12 12 72
13990,11 12 12 12 12 12 12 72
13991,1 7 3
13992,11 12 12 12 12 12 12 72
13993,1 9 54 3
13994,11 12 12 12 12 12 12 72
13995,11 12 12 12 12 12 12 72
13996,11 12 12 12 12 12 12 72
13997,1 2 56 3
13998,11 12 12 12 12 12 12 72
13999,1 6 3
14000,1 7 29 3
14001,1 9 3
14002,1 2 3
14003,1 6 3
14004,1 75 36 3
14005,1 76 3
14006,1 7 69 3
14007,1 2 18 3
14008,1 6 3
14009,1 7 3
14010,1 2 47 3
14011,1 6 38 3
14012,1 2 63 3
14013,1 7 23 79 3
14014,1 2 3
14015,11 12 13 23 48 3
14016,1 6 49 3
14017,11 12 16 55 3
14018,1 2 3
14019,11 12 12 12 12 12 16 45 3
14020,11 12 12 12 12 12 19 42 3
14021,1 7 83 3
14022,11 12 12 12 12 12 12 19 33 3
14023,11 12 12 12 12 12 12 72
14024,11 12 12 12 12 12 12 72
14025,11 12 12 12 12 12 12 72
14026,1 9 3
14027,11 12 12 12 12 12 12 16 68 3
14028,11 12 12 12 12 12 12 19 14 24 3
14029,11 12 12 12 12 12 12 72
14030,11 12 12 12 12 12 12 72
14031,1 2 80 3
14032,11 12 12 12 12 12 12 72
14033,11 12 12 12 12 12 12 72
14034,11 12 12 12 12 12 12 72
14035,11 12 12 12 12 12 12 22 15 3
14036,11 12 12 12 12 12 12 72
14037,11 12 12 12 12 12 12 72
14038,1 6 23 56 3
14039,11 12 12 12 12 12 12 72
14040,11 12 12 12 12 12 12 72
14041,11 12 12 12 12 12 12 72
14042,1 2 3
14043,11 12 12 12 12 12 12 72
14044,11 12 12 12 12 12 12 72
14045,11 12 12 12 12 12 12 72
14046,11 12 12 12 12 12 12 72
14047,11 12 12 12 12 12 12 72
14048,11 12 12 12 12 12 12 72
14049,11 12 12 12 12 12 12 72
14050,11 12 12 12 12 12 12 72
14051,11 12 12 12 12 12 12 72
14052,1 2 5 3
14053,1 6 78 3
14054,1 7 69 3
14055,1 2 3
14056,1 6 3
14057,1 2 3
14058,1 7 3
14059,1 2 8 3
14060,1 6 3
14061,1 7 3
14062,1 9 23 38 3
14063,1 2 3
14064,1 6 3
14065,11 12 12 12 13 30 3
14066,11 12 12 12 16 20 83 3
14067,11 12 12 12 19 24 3
14068,1 7 4 3
14069,11 12 12 12 13 52 3
14070,11 12 12 12 22 17 28 3
14071,11 12 12 12 12 13 17 48 3
14072,11 12 12 12 12 19 14 62 3
14073,1 9 3
14074,1 6 3
14075,11 12 12 12 12 12 13 38 3
14076,11 12 12 12 12 12 12 72
14077,11 12 12 12 12 12 12 72
14078,1 2 3
14079,1 75 3
14080,11 12 12 12 12 12 12 72
14081,11 12 12 12 12 12 12 72
14082,11 12 12 12 12 12 12 72
14083,11 12 12 12 12 12 12 72
14084,11 12 12 12 12 12 12 72
14085,11 12 12 12 12 12 12 72
14086,11 12 12 12 12 12 12 72
14087,1 6 5 3
14088,11 12 12 12 12 12 12 72
14089,11 12 12 12 12 12 12 72
14090,11 12 12 12 12 12 12 72
14091,11 12 12 12 12 12 12 72
14092,11 12 12 12 12 12 12 72
14093,1 2 3
14094,11 12 12 12 12 12 12 72
14095,11 12 12 12 12 12 12 72
14096,11 12 12 12 12 12 12 72
14097,11 12 12 12 12 12 12 72
14098,1 6 10 3
14099,11 12 12 12 12 12 12 72
14100,1 7 8 3
14101,11 12 12 12 12 12 12 72
14102,11 12 12 12 12 12 12 72
14103,11 12 12 12 12 12 12 72
14104,11 12 12 12 12 12 12 72
14105,1 2 26 3
14106,1 6 3
14107,1 2 3
14108,1 7 3
14109,1 2 37 3
14110,1 6 3
14111,1 7 3
14112,1 2 3
14113,1 6 3
14114,1 2 23 74 3
14115,1 2 53 3
14116,1 6 27 36 3
14117,1 2 17 29 3
14118,1 7 14 64 3
14119,1 6 55 3
14120,1 9 57 3
14121,1 7 3
14122,1 2 58 3
14123,1 6 3
14124,1 7 20 69 3
14125,1 6 41 3
14126,1 2 17 79 3
14127,1 6 54 3
14128,1 2 3
14129,1 7 56 3
14130,1 6 3
14131,1 2 20 78 3
14132,1 7 29 3
14133,1 9 27 68 3
14134,1 75 3
14135,1 2 3
14136,1 6 3
14137,1 76 3
14138,1 7 3
14139,1 2 18 3
14140,1 9 69 3
14141,1 84 47 3
14142,1 6 36 3
14143,1 2 3
14144,1 6 3
14145,1 7 33 3
14146,1 9 3
14147,1 75 3
14148,1 76 3
14149,1 2 3
14150,1 6 3
14151,1 2 3
14152,1 7 3
14153,1 6 3
14154,1 9 4 3
14155,1 75 5 3
14156,1 76 14 81 3
14157,1 84 37 3
14158,1 2 3
14159,1 7 3
14160,1 2 3
14161,1 6 55 3
14162,1 7 3
14163,1 9 3
14164,1 75 3
14165,1 2 23 82 3
14166,1 6 27 60 14 54 3
14167,1 7 57 3
14168,1 2 3
14169,1 9 3
14170,1 6 3
14171,1 7 54 3
14172,1 75 56 3
14173,1 2 3
14174,1 2 3
14175,1 6 3
14176,11 12 13 34 3
14177,1 7 3
14178,11 12 16 31 3
14179,11 12 19 17 43 3
14180,11 12 22 14 40 3
14181,1 2 3
14182,11 12 16 65 3
14183,11 12 12 12 16 14 45 3
14184,11 12 13 15 3
14185,11 12 19 20 55 3
14186,11 12 22 21 3
14187,11 12 16 27 32 3
14188,11 12 12 19 35 3
14189,11 12 12 22 18 3
14190,1 6 3
14191,11 12 22 53 3
14192,11 12 12 12 12 12 12 72
14193,11 12 12 16 23 40 3
14194,11 12 12 22 20 81 3
14195,11 12 12 12 12 12 12 72
14196,11 12 12 12 12 12 12 72
14197,11 12 19 23 58 3
14198,11 12 13 57 3
14199,11 12 16 51 3
14200,11 12 12 12 12 12 12 72
